name,category,type,latitude,longitude
UZeat Restaurant,amenity,restaurant,30.4320768,-97.7713063
New Awlins Cafe,amenity,restaurant,30.4327373,-97.7715376
Fat Dragon,amenity,restaurant,30.4328143,-97.7715743
Sunflower,amenity,restaurant,30.4415313,-97.7454683
JuiceLand,amenity,fast_food,30.2667995,-97.7497783
Intelligentsia,amenity,cafe,30.2668307,-97.7498946
Kalimotxo,amenity,bar,30.2669004,-97.750177
Phil's Icehouse,amenity,fast_food,30.4438739,-97.78444
Little House,amenity,restaurant,30.3111425,-97.7427252
Nickel City,amenity,bar,30.2685748,-97.7281094
Fleet Coffee,amenity,cafe,30.2628481,-97.7142906
Discada,amenity,restaurant,30.2687467,-97.7245889
Seven Grand,amenity,bar,30.2677234,-97.7385583
Asador,amenity,restaurant,30.2675797,-97.7387281
Domo Alley-Gato,amenity,restaurant,30.2631468,-97.7262769
The Brixton,amenity,bar,30.2635546,-97.7276066
Licha's Cantina,amenity,restaurant,30.264007,-97.7288395
Revelry Kitchen and Bar,amenity,bar,30.2638211,-97.727825
Dee Dee Thai,amenity,restaurant,30.2315463,-97.7879613
Las Perlas,amenity,bar,30.2677401,-97.7386442
Royal Blue Grocery,shop,convenience,30.2624189,-97.7251873
Cisco's Restaurant Bakery & Bar,amenity,restaurant,30.2629914,-97.7267285
La Perla,amenity,bar,30.2632337,-97.7266664
Fast Eddie's,amenity,bar,30.4707689,-97.7966135
Man Pasand Supermarket,shop,supermarket,30.4718143,-97.7968348
Muangthai Thai Cuisine,amenity,restaurant,30.4721637,-97.7969782
Biryani-N-Grill,amenity,restaurant,30.4725247,-97.79697
Gong Cha,amenity,cafe,30.4002151,-97.7232854
DoubleDave's Pizza,amenity,restaurant,30.4462799,-97.7864313
Sharetea,amenity,cafe,30.4461154,-97.7862149
Ola Poke,amenity,restaurant,30.4461457,-97.7862576
The Melting Pot,amenity,restaurant,30.4458842,-97.7857806
Hen,amenity,bar,30.2649667,-97.7317838
Pool Burger,amenity,restaurant,30.2776583,-97.7727396
Sixth and Waller,amenity,restaurant,30.2646369,-97.7306495
Kalimotxo,amenity,bar,30.2616236,-97.7227918
Il Brutto,amenity,restaurant,30.2628076,-97.7263392
Edwin's,amenity,bar,30.2662572,-97.7358935
Anthem,amenity,restaurant,30.2604985,-97.7379039
The Upside,amenity,bar,30.2646538,-97.7305481
Taqueria Kim Karina,amenity,restaurant,30.2631568,-97.7266668
Recreation Sports & Social,amenity,bar,30.2624918,-97.7245791
JuiceLand,amenity,fast_food,30.2635964,-97.7317116
Little Brother,amenity,bar,30.2598097,-97.7382151
Snooze,amenity,restaurant,30.2633947,-97.7311464
Hi Hat Public House,amenity,bar,30.2601996,-97.7189075
Lefty's Brick Bar,amenity,bar,30.2617222,-97.7230679
Chipotle,amenity,fast_food,30.2635564,-97.7315898
Spartan Pizza,amenity,restaurant,30.2648584,-97.7322105
Medici Roasting,amenity,cafe,30.2677245,-97.6938995
Uroko,amenity,restaurant,30.2675565,-97.6940148
RPM Counter,amenity,restaurant,30.2674245,-97.6941288
Zhi Tea,amenity,cafe,30.2673527,-97.6931123
Texican Cafe,amenity,restaurant,30.4710909,-97.8012024
Rustic Tap,amenity,bar,30.2695962,-97.7491275
Tarka Indian Kitchen,amenity,restaurant,30.4701619,-97.8008049
Fire Bowl Cafe,amenity,restaurant,30.4689111,-97.7992111
Sundaze,amenity,restaurant,30.2291299,-97.7840817
Anand Bazaar,shop,supermarket,30.4156221,-97.6972432
Caspian Grill,amenity,restaurant,30.4285964,-97.7604651
Emerald Tavern Games and Cafe,amenity,cafe,30.3715088,-97.7245372
Minh's Cafe,amenity,restaurant,30.4287632,-97.7504492
Basil Thai,amenity,restaurant,30.4180556,-97.7021858
O'daku Sushi,amenity,restaurant,30.4179942,-97.7023163
Poke Bowl,amenity,restaurant,30.4181903,-97.7020897
Biryani Pot,amenity,restaurant,30.4172307,-97.7040803
Group Therapy,amenity,restaurant,30.2673146,-97.746419
Firehouse Subs,amenity,fast_food,30.4354696,-97.7676245
Jersey Giant Pizza,amenity,fast_food,30.4358412,-97.7678157
Palomino Coffee,amenity,cafe,30.2793122,-97.687496
85°C,amenity,cafe,30.3365961,-97.717669
Meat & Bread,amenity,fast_food,30.2670978,-97.7498129
Dovetail Pizza and Bar,amenity,restaurant,30.2467905,-97.7563642
Saccone's Pizza,amenity,fast_food,30.4619713,-97.795321
Smoothie King,amenity,fast_food,30.3910109,-97.7441687
Haru Sushi,amenity,restaurant,30.3868224,-97.7418717
Papa John's,amenity,fast_food,30.4082477,-97.7472911
Codependent Cocktails + Coffee,amenity,bar,30.2674513,-97.7507931
Yummi Joy,amenity,cafe,30.2652973,-97.7482013
Square Peg Coffee,amenity,cafe,30.2950159,-97.7364325
Vaquero Taquero,amenity,restaurant,30.2951917,-97.7363778
Torchy's Tacos,amenity,fast_food,30.2657244,-97.7496942
ATX Cocina,amenity,restaurant,30.2649037,-97.7492614
Jimmy John's,amenity,fast_food,30.3907756,-97.7225576
Hot L Coffee,amenity,cafe,30.2621453,-97.7587291
McDonald's,amenity,fast_food,30.2237379,-97.7628904
The Cheesecake Factory,amenity,restaurant,30.2573805,-97.8079245
California Pizza Kitchen,amenity,restaurant,30.2590845,-97.8060417
Great American Cookies,amenity,fast_food,30.2589994,-97.8060497
7-Eleven,shop,convenience,30.3706199,-97.6922188
Jack Allen's Kitchen,amenity,restaurant,30.3613604,-97.7395256
Jason's Deli,amenity,restaurant,30.357364,-97.7311358
Subway,amenity,fast_food,30.3540588,-97.731733
Little Deli & Pizzeria,amenity,restaurant,30.3426155,-97.7254953
Jersey Mike's Subs,amenity,fast_food,30.4137247,-97.6721133
Bep Saigon,amenity,restaurant,30.4161487,-97.6718349
El Jarocho Cuban and Mexican grill,amenity,restaurant,30.4215282,-97.6712044
Hungry Yeti Scratch Kitchen,amenity,restaurant,30.4197899,-97.6702189
Ka-Prow Thai and Sushi Bistro,amenity,restaurant,30.4246976,-97.6699133
Charm Korean BBQ,amenity,restaurant,30.4251444,-97.6704441
Cyclo Vietnamese & Chinese,amenity,restaurant,30.4106934,-97.6762807
Bombay Express: Authentic Indian Café,amenity,restaurant,30.4111325,-97.6760454
Market Street Pizza,amenity,restaurant,30.4113723,-97.6759799
Los Chilakillers,amenity,restaurant,30.4114358,-97.6757283
French Quarter Grille,amenity,restaurant,30.4121114,-97.6759045
Zaviya Grill,amenity,restaurant,30.4089699,-97.680219
Shahi Grocery,shop,supermarket,30.4072651,-97.6790654
Smoothie King,amenity,fast_food,30.4004241,-97.6750695
Rice Bowl Cafe,amenity,restaurant,30.3825064,-97.6885482
2N1 Salad Bar and Grill,amenity,restaurant,30.3823407,-97.6894943
E-Z Stop,shop,convenience,30.3829895,-97.6945596
Pok-e-Jo's Smokehouse,amenity,restaurant,30.2984763,-97.7188561
Jersey Mike's Subs,amenity,fast_food,30.29994,-97.7211145
Wingzup,amenity,restaurant,30.3000475,-97.7213966
Kismet Cafe,amenity,restaurant,30.2999354,-97.7214724
Tso Chinese Delivery,amenity,restaurant,30.2957282,-97.7173028
El Pollo Rico,amenity,restaurant,30.2945668,-97.7179976
Chino's Banditos,amenity,restaurant,30.2333861,-97.8659427
Whole Foods Market,shop,supermarket,30.2644126,-97.7341442
Xian Sushi and Noodle - Mueller,amenity,restaurant,30.3029298,-97.6990688
Thai Taste,amenity,restaurant,30.2359159,-97.8754917
Taqueria Las Palmas,amenity,fast_food,30.2369297,-97.877698
Chen Z Noodle House,amenity,restaurant,30.2332511,-97.8658857
JuiceLand,amenity,fast_food,30.2335396,-97.8659954
Modern Market,amenity,restaurant,30.2736867,-97.8000084
Saffron,amenity,restaurant,30.2736341,-97.800074
Las Palomas Restaurant and Bar,amenity,restaurant,30.2718285,-97.800095
JuiceLand,amenity,fast_food,30.3015417,-97.6996755
E-Z Stop,shop,convenience,30.2976873,-97.6869143
Aviator Pizza & Drafthouse,amenity,restaurant,30.4251442,-97.7161407
CraigO's Pizza & Pastaria,amenity,restaurant,30.137381,-97.7958965
Prime Taco Grille,amenity,restaurant,30.1373108,-97.795856
Opera Café & Coffeehouse,amenity,cafe,30.1371925,-97.7957767
Subway,amenity,fast_food,30.1371233,-97.7957433
7-Eleven,shop,convenience,30.2446618,-97.7296015
,amenity,restaurant,30.2444969,-97.7297004
Chi'Lantro BBQ,amenity,fast_food,30.2438235,-97.7282424
MOD Pizza,amenity,fast_food,30.243325,-97.7282732
Pho Please,amenity,restaurant,30.243124,-97.7281205
Starbucks,amenity,cafe,30.2424096,-97.7275435
Pokéworks,amenity,restaurant,30.2423298,-97.7274973
Chipotle,amenity,fast_food,30.2420991,-97.7273017
Food Spot,shop,convenience,30.2392531,-97.7197922
Frazier's Long and Low,amenity,bar,30.2393353,-97.7199616
Subway,amenity,fast_food,30.2337945,-97.7210669
El Pollo Rico,amenity,restaurant,30.2351162,-97.7202697
Jersey Mike's Subs,amenity,fast_food,30.3585719,-97.7347636
Jersey Mike's Subs,amenity,fast_food,30.3150185,-97.7355182
Jersey Mike's Subs,amenity,fast_food,30.2197181,-97.756201
Jersey Mike's Subs,amenity,fast_food,30.1659883,-97.7929222
Chick-fil-A,amenity,fast_food,30.2851107,-97.7360103
Chick-fil-A,amenity,fast_food,30.4120863,-97.8504765
Hunan Ranch,amenity,restaurant,30.4990688,-97.7774603
Glass Half Full Taproom,amenity,bar,30.4755571,-97.8043914
"Snow Pea - Sushi, Chinese & Asian Bistro",amenity,restaurant,30.4760328,-97.8023233
cedro Scratch Italian & Wine Bar,amenity,restaurant,30.4759506,-97.8037714
la Madeleine Country French Cafe,amenity,restaurant,30.4760658,-97.8035833
Starbucks,amenity,cafe,30.4769275,-97.8051037
Mad Greens,amenity,restaurant,30.4692872,-97.7988863
Soto Japanese Restaurant & Sushi Bar,amenity,restaurant,30.4700704,-97.8010511
Blaze Pizza,amenity,restaurant,30.4757045,-97.7989067
Potbelly,amenity,fast_food,30.4757895,-97.7989622
China Cafe,amenity,restaurant,30.4760761,-97.7980547
First Watch,amenity,restaurant,30.4757107,-97.7979403
Subway,amenity,fast_food,30.4766923,-97.7948951
Nancy's Sky Garden,amenity,restaurant,30.4767812,-97.7946427
Mooyah,amenity,fast_food,30.4784441,-97.8003535
Teapioca,amenity,cafe,30.478409,-97.8004323
Banh Mi Galang,amenity,restaurant,30.4797523,-97.7998882
85°C,amenity,cafe,30.4794407,-97.7998915
Curry In Hurry,amenity,restaurant,30.4656703,-97.8027809
Star Stop,shop,convenience,30.4655661,-97.8032099
Civil Goat Coffee,amenity,cafe,30.3009981,-97.7390514
Batch Craft Beer & Kolaches,amenity,restaurant,30.2871856,-97.7031142
The Peacock,amenity,restaurant,30.266151,-97.750323
Kwik Stop,shop,convenience,30.3818063,-97.6852472
Al-Demashqy Mediterranean Food Truck,amenity,restaurant,30.3823131,-97.6859005
TC Noodle House,amenity,restaurant,30.3791231,-97.6870865
Korean Grill,amenity,restaurant,30.379048,-97.6868944
First Chinese BBQ,amenity,restaurant,30.3788312,-97.6865252
Baguette House & Cafe,amenity,restaurant,30.3771695,-97.6867436
Pho Saigon Noodle House,amenity,restaurant,30.3778971,-97.6872118
,amenity,restaurant,30.3780742,-97.6875082
Hu Thieu My Tho,amenity,restaurant,30.3781718,-97.6877225
Borinken Roots,shop,supermarket,30.3878755,-97.68428
Santorini Cafe,amenity,restaurant,30.3877255,-97.6840649
Balkan Cafe & Grill,amenity,restaurant,30.3880762,-97.6842005
Mi Lindo Michoacan,amenity,restaurant,30.3884165,-97.6837996
Smokin Beauty BBQ Cocktails Beer,amenity,bar,30.3889451,-97.6834152
East Side Pies,amenity,fast_food,30.4438413,-97.7845634
Valero,shop,convenience,30.4482392,-97.7938819
Kerbey Lane Café,amenity,restaurant,30.3004905,-97.7037888
Colleen's Kitchen,amenity,restaurant,30.2983278,-97.7047126
Bao'd Up,amenity,restaurant,30.2984405,-97.70465
L'Oca d'Oro,amenity,restaurant,30.2972053,-97.7046306
Tsuke Edomae,amenity,restaurant,30.2984909,-97.7074371
Mosaic Market,shop,supermarket,30.2986844,-97.7074662
Upstairs Circus,amenity,bar,30.2649849,-97.7458994
Bennu Coffee,amenity,cafe,30.3251243,-97.7148098
The Phở Vietnamese Kitchen,amenity,restaurant,30.3239009,-97.7142123
Feng Cha,amenity,cafe,30.3239159,-97.7137633
Café 605,amenity,cafe,30.260105,-97.7388864
Golden Tiger,amenity,restaurant,30.2620798,-97.7226262
Man Pasand Grocery,shop,supermarket,30.2150748,-97.8336555
Bread Basket Food Store,shop,convenience,30.2552024,-97.7303954
Merit Coffee,amenity,cafe,30.2675657,-97.7521411
Starbucks,amenity,cafe,30.2332793,-97.7919137
Starbucks,amenity,cafe,30.1631013,-97.793505
Starbucks,amenity,cafe,30.2340388,-97.8284453
Fixe Southern House,amenity,restaurant,30.2687991,-97.748568
Café Crème,amenity,cafe,30.2660988,-97.7514232
Shooters,amenity,bar,30.4538149,-97.8290376
Xian Sushi and Noodle,amenity,restaurant,30.4671977,-97.7947695
Salvation Pizza,amenity,restaurant,30.2568694,-97.7393772
Standard Proof Whiskey Co - Austin,amenity,bar,30.2567616,-97.7394142
Royal Blue Grocery,shop,convenience,30.257295,-97.7392212
Emmer & Rye,amenity,restaurant,30.2574801,-97.7391601
Hestia,amenity,restaurant,30.2668723,-97.7500637
604 Coffee,amenity,cafe,30.3348258,-97.719101
Hunt Dining Hall,amenity,restaurant,30.228039,-97.7530845
Satellite,amenity,restaurant,30.2018235,-97.8787895
Donut 4U,amenity,fast_food,30.4442868,-97.8319559
Velvet Taco,amenity,restaurant,30.267997,-97.743129
Asahi Imports,shop,supermarket,30.2415178,-97.7833969
Cypress Grill,amenity,restaurant,30.2237723,-97.8389667
Halal Stop Shop,shop,supermarket,30.2236613,-97.8386302
Wholy Bagel,amenity,restaurant,30.2237398,-97.8388048
Yanagi Japanese Restaurant and Sushi Bar,amenity,restaurant,30.2238283,-97.8395869
Smoothie Factory,amenity,fast_food,30.2238636,-97.8394219
Tacodeli,amenity,restaurant,30.2021212,-97.6687169
Spicy Boys,amenity,fast_food,30.2584849,-97.7386667
Desi Brothers,shop,supermarket,30.2125425,-97.8306502
Brunch Bird,amenity,restaurant,30.2647921,-97.729491
EurAsia Sushi Bar & Seafood,amenity,restaurant,30.2347428,-97.8781948
Sammataro Pizza,amenity,restaurant,30.2727299,-97.7283136
Spokesman - Highland,amenity,cafe,30.3259723,-97.7170784
JewBoy Sliders,amenity,fast_food,30.2551449,-97.7618396
Royal Blue Grocery,shop,convenience,30.2648737,-97.7419937
Sushi Junai Omakase,amenity,restaurant,30.265641,-97.743492
Smoothie King,amenity,fast_food,30.439256,-97.7801249
Chi'Lantro BBQ,amenity,fast_food,30.2660988,-97.7448278
Starbucks,amenity,cafe,30.2606838,-97.7471138
Hopdoddy Burger Bar,amenity,fast_food,30.2637706,-97.7321806
The Kebab Shop,amenity,fast_food,30.26385,-97.7324048
Zanzibar,amenity,restaurant,30.2629154,-97.7418482
Uchibā,amenity,restaurant,30.2658323,-97.7500534
Pita Fusion,amenity,restaurant,30.4620006,-97.7951848
Thundercloud Subs,amenity,fast_food,30.4615366,-97.7956702
Jimmy John's,amenity,fast_food,30.2677603,-97.7423322
7-Eleven,shop,convenience,30.2785015,-97.7436932
Kerlaches,amenity,restaurant,30.262934,-97.7136925
The Doughminican,amenity,restaurant,30.2629922,-97.7136509
Desnudo Coffee,amenity,cafe,30.2630655,-97.7138253
Fat City,amenity,restaurant,30.3430607,-97.7392501
East Side Pies,amenity,fast_food,30.2021141,-97.6677293
The Salt Lick BBQ,amenity,restaurant,30.2018398,-97.6678492
Flyrite Chicken Sandwiches,amenity,fast_food,30.2021129,-97.6677944
,amenity,restaurant,30.2531093,-97.713613
Einstein Bros. Bagels,amenity,fast_food,30.202121,-97.6687937
Caribou Coffee,amenity,cafe,30.2021187,-97.6688216
Cure Bakery & Coffee,amenity,cafe,30.454215,-97.7926398
Raising Cane's,amenity,fast_food,30.2737143,-97.8005722
JuiceLand,amenity,fast_food,30.2950923,-97.7431305
Blue Lacy,amenity,restaurant,30.2979218,-97.7049618
Sweetgreen,amenity,fast_food,30.2649271,-97.7456432
Toomey Tap Room,amenity,bar,30.2628248,-97.7586593
Natural Grocers,shop,supermarket,30.3154352,-97.7345834
"Machetes, Quesadillas Gigantes",amenity,restaurant,30.3670015,-97.6954113
Cantina 512,amenity,bar,30.2585321,-97.7390007
Nourish,amenity,cafe,30.2774682,-97.734812
Luminaire,amenity,restaurant,30.2697418,-97.7419028
Las Bis,amenity,bar,30.2697049,-97.741756
Domino's,amenity,fast_food,30.3383054,-97.718085
Hi-Land Market,shop,convenience,30.3257605,-97.714923
Central Market,shop,supermarket,30.231285,-97.7975426
Central Market Cafe,amenity,restaurant,30.2313865,-97.7971638
,shop,convenience,30.2358088,-97.8563102
Brodie Food Mart,shop,convenience,30.2069844,-97.8354826
CMart,shop,convenience,30.1796191,-97.8402807
Big Bucket,shop,convenience,30.1951366,-97.8431816
Subway,amenity,fast_food,30.195281,-97.8430907
Caroline,amenity,restaurant,30.2687274,-97.7423317
The Coffehouse at Caroline,amenity,cafe,30.2687874,-97.7421935
Blenders & Bowls,amenity,restaurant,30.262478,-97.725339
Mr Sandwich,amenity,fast_food,30.258416,-97.7387375
Marufuku Ramen,amenity,restaurant,30.2991768,-97.7045775
Burger King,amenity,fast_food,30.4167304,-97.6739105
Sbarro Pizza,amenity,restaurant,30.2033678,-97.6431552
Valle Cafe,amenity,restaurant,30.2034244,-97.643092
Organic Coffee,amenity,cafe,30.2957475,-97.7421673
Murphy USA,shop,convenience,30.1665671,-97.7889995
Steamies Dumplings,amenity,restaurant,30.3365663,-97.7166696
Mañana,amenity,cafe,30.2477249,-97.7497778
Bacalar,amenity,restaurant,30.255648,-97.7390426
,amenity,restaurant,30.3586704,-97.6894038
Dotty's Cafe,amenity,restaurant,30.335278,-97.7202082
Shawarma Point,amenity,fast_food,30.2584752,-97.7385847
Granny's Tacos,amenity,restaurant,30.2641651,-97.7280908
La Familia Mexican Restaurant,amenity,restaurant,30.2151205,-97.8337514
Austin's Pizza,amenity,restaurant,30.2147366,-97.832957
Tandoori Lounge,amenity,restaurant,30.2149498,-97.8333973
Pho Thai Son,amenity,restaurant,30.2148353,-97.8331608
Thundercloud Subs,amenity,fast_food,30.2155672,-97.8339858
Love 312 Pizzeria & Wings,amenity,restaurant,30.2153228,-97.8333508
Lone Star Kolaches,amenity,restaurant,30.2153695,-97.8333961
Soto,amenity,restaurant,30.2556008,-97.7620108
Medici Roasting,amenity,cafe,30.25576,-97.7623743
Mandala Kitchen & Bar,amenity,restaurant,30.2553704,-97.7621579
TLC,amenity,restaurant,30.2558239,-97.7631014
ATX Food Co,amenity,restaurant,30.2599764,-97.7583324
South Flo Pizza,amenity,restaurant,30.2831035,-97.7763523
True Texas BBQ,amenity,restaurant,30.2829156,-97.7761099
Backspin Texas Sports Bar & Grill,amenity,restaurant,30.2007208,-97.8646287
Me Con Bistro,amenity,restaurant,30.2127861,-97.8299027
Cafe Malta,amenity,restaurant,30.2126644,-97.8303536
Lake Austin's Coffee Spot,amenity,cafe,30.282934,-97.7761478
La Colombe Coffee Roasters,amenity,cafe,30.27049,-97.7532554
Keepers Coastal Kitchen,amenity,restaurant,30.2000326,-97.8680616
Sweetgreen,amenity,fast_food,30.2984993,-97.7050022
Titaya's Thai Cuisine,amenity,restaurant,30.3235394,-97.7274668
7-Eleven,shop,convenience,30.4694811,-97.7902533
Arby's,amenity,fast_food,30.4693887,-97.7900955
Wendy's,amenity,fast_food,30.2829274,-97.7371755
Borderless European Market (BEM),shop,convenience,30.4158231,-97.6977385
Little China,amenity,restaurant,30.4075156,-97.6975641
Earl Campbell's,amenity,fast_food,30.2020542,-97.6664293
Hut's Hamburgers,amenity,fast_food,30.2022815,-97.6653432
Starbucks,amenity,cafe,30.2022619,-97.6654663
Departure Lounge,amenity,bar,30.2020456,-97.6662503
Jo's,amenity,fast_food,30.202027,-97.6664476
Barton Springs,shop,convenience,30.2021296,-97.6653784
Seco2d Bar + Kitchen,amenity,restaurant,30.2020642,-97.6656984
Denny's,amenity,restaurant,30.4169212,-97.67391
Shu Shu's,amenity,restaurant,30.3632541,-97.7285134
Kim Phung,amenity,restaurant,30.3438588,-97.7141965
Subway,amenity,fast_food,30.3928859,-97.7066718
Halal Bros,amenity,restaurant,30.392891,-97.7067622
Domino's,amenity,fast_food,30.392939,-97.7068891
Maki Toki,amenity,restaurant,30.3929803,-97.707007
Red Lobster,amenity,restaurant,30.3436319,-97.7060642
Snarf's Sandwiches,amenity,fast_food,30.2883657,-97.7286376
Wholy Bagel,amenity,fast_food,30.3546311,-97.756609
China Dynasty,amenity,restaurant,30.1748731,-97.8270589
C Mart,shop,convenience,30.3519929,-97.7565313
Purr-Fecto Cat Lounge,amenity,cafe,30.2478149,-97.7746824
The Burger Truck,amenity,restaurant,30.2635184,-97.7627967
Coat & Thai,amenity,restaurant,30.2635944,-97.7628549
Donkeys Grilled Burritos,amenity,restaurant,30.2634721,-97.7629649
The Original New Orleans Po-boy And Gumbo Shop,amenity,restaurant,30.2636031,-97.7629169
Taqueria de Diez,amenity,restaurant,30.2482393,-97.7714173
Have A Taco,amenity,restaurant,30.2634412,-97.7629089
Cannone,amenity,restaurant,30.2635263,-97.762989
,amenity,restaurant,30.2635863,-97.7629558
Habibi ATX,amenity,restaurant,30.2634635,-97.7628425
Tacodeli,amenity,restaurant,30.2653307,-97.7435454
Big Nonnas,amenity,restaurant,30.4008618,-97.6577521
Nissi Vegan Méxican Cuisine,amenity,restaurant,30.3711681,-97.7247135
Plank Seafood Provisions,amenity,restaurant,30.4010047,-97.726838
The Dirdie Birdie,amenity,restaurant,30.3959797,-97.7270812
Circle K,shop,convenience,30.2121845,-97.7160327
La Traila #6,amenity,restaurant,30.2234863,-97.8410525
Darsan Namaste,amenity,restaurant,30.2234192,-97.8407668
Veracruz Fonda and Bar,amenity,restaurant,30.298098,-97.7055225
Rockstar Bagels,amenity,fast_food,30.2698997,-97.7188564
Donut Empire,amenity,restaurant,30.4086084,-97.6480443
La Madeleine,amenity,cafe,30.3063809,-97.709145
Fabrik Austin,amenity,restaurant,30.27929,-97.7229995
Kwik Mart,shop,convenience,30.2122883,-97.7300905
McDonald's,amenity,fast_food,30.2324112,-97.8228926
Chi'Lantro BBQ,amenity,fast_food,30.183412,-97.8481302
ZIKI,amenity,restaurant,30.2655244,-97.7442323
ZIKI,amenity,restaurant,30.2733418,-97.7532413
Kick Butt Coffee,amenity,cafe,30.3223603,-97.7139215
Texaco,shop,convenience,30.1694504,-97.6215795
Taqueria 1836,amenity,restaurant,30.2453306,-97.7804614
Jet's Pizza,amenity,restaurant,30.2423433,-97.7833416
Aba,amenity,restaurant,30.2530792,-97.7478012
Mirandas Cafe,amenity,cafe,30.2653919,-97.7428231
Truluck's,amenity,restaurant,30.2658847,-97.7453973
Tex Mex Joe's,amenity,restaurant,30.3446029,-97.7150753
SOHA,amenity,restaurant,30.3481635,-97.7149075
K BBQ,amenity,restaurant,30.3364816,-97.7172883
bb.q Chicken,amenity,restaurant,30.3364058,-97.7167081
Sazan Ramen,amenity,restaurant,30.336657,-97.7166085
Snow Ball Rice Ball,amenity,restaurant,30.3368926,-97.7166016
Bun Belly,amenity,restaurant,30.3370306,-97.7166443
,amenity,cafe,30.3376096,-97.7175781
Brazas Taco House,amenity,fast_food,30.3338665,-97.7162468
Bamboo House Austin,amenity,restaurant,30.3389567,-97.7185456
Vigilante Gastropub & Games,amenity,restaurant,30.3393399,-97.7183287
Luby’s,amenity,restaurant,30.3343873,-97.6883365
Mama Betty's Tex-Mex Cantina,amenity,restaurant,30.4871742,-97.769834
Zapco,shop,convenience,30.4882674,-97.7722464
Cuppa Austin Coffee,amenity,cafe,30.4780176,-97.7664202
Sunrise at Shore,amenity,cafe,30.2496313,-97.894979
El Tigre,amenity,cafe,30.27351,-97.7223157
Verbena,amenity,restaurant,30.2698939,-97.7488753
Rio Mart,shop,convenience,30.2841428,-97.7449039
Starbucks,amenity,cafe,30.2850801,-97.7447361
Zalat Pizza,amenity,restaurant,30.2870884,-97.7448994
TSAOCAA,amenity,cafe,30.286841,-97.7449201
Burger Bar,amenity,restaurant,30.2821105,-97.7427998
Subterra Agave Bar,amenity,bar,30.2668517,-97.7528544
Papa John's,amenity,fast_food,30.1574074,-97.7445856
Star Market,shop,convenience,30.1572378,-97.744233
Bread Basket,shop,convenience,30.1587776,-97.7451122
Little Caesars,amenity,fast_food,30.1804353,-97.7479758
CAVA,amenity,restaurant,30.267824,-97.742615
Grab N Go,shop,convenience,30.2655558,-97.6958098
Taco Miendo,amenity,restaurant,30.4150913,-97.6959705
Gatti's Pizza,amenity,restaurant,30.415549,-97.6969219
Citgo,shop,convenience,30.3913032,-97.6593661
Circle K,shop,convenience,30.1943681,-97.7451868
Placita's,amenity,restaurant,30.1945886,-97.7451635
Rancho Grande Supermercado,shop,supermarket,30.1966722,-97.7430494
CAVA,amenity,restaurant,30.2730999,-97.7992479
Tacos Las Amazonas,amenity,restaurant,30.1839341,-97.7924076
Tacos Ricos,amenity,restaurant,30.1846143,-97.7926829
Hawaii Neo Cafe,amenity,restaurant,30.1845182,-97.7927529
Tienda Mexicana Market,shop,supermarket,30.3568455,-97.6864207
AfriCarib Market,shop,supermarket,30.3565104,-97.6868834
Dollar General Market,shop,supermarket,30.3564661,-97.687156
China Fun,amenity,restaurant,30.356431,-97.6873152
